时间,外环频率,内环频率,遥控滚转,遥控俯仰,遥控偏航,遥控x,遥控y,遥控z,姿态x,姿态y,姿态z,q0,q1,q2,q3,外环输出x,外环输出y,外环输出z,力x,力y,力z,力矩x,力矩y,力矩z,--,电机1,电机2,电机3,电机4,电机5,电机6,电机7,电机8
1488277110253,42.61HZ ,213.03HZ ,0.00,-1.00,-1.00,0.00,0.00,0.00,3.24,2.37,5.59,1.00,0.03,0.01,0.04,0.00,0.00,0.00,0.00,0.00,0.00,0.14,-0.29,-0.39,,1476,1512,1524,1415,1541,1455,1467,1476,endOfFrame
1488277110472,42.75HZ ,213.76HZ ,0.00,-1.00,-1.00,0.00,0.00,0.00,0.94,-1.70,30.33,0.98,-0.01,0.01,0.22,0.00,0.00,0.00,0.00,0.00,0.00,-0.37,0.40,-0.53,,1386,1555,1490,1476,1481,1490,1424,1564,endOfFrame
1488277110671,42.99HZ ,214.94HZ ,0.00,0.00,0.00,0.00,0.00,0.00,5.34,3.98,16.08,0.98,0.04,0.04,0.17,0.00,0.00,0.00,0.00,0.00,0.00,0.24,0.51,1.35,,1529,1353,1429,1619,1337,1550,1626,1422,endOfFrame
1488277110892,42.65HZ ,213.23HZ ,0.00,0.00,0.00,-1.00,0.00,0.00,2.96,0.56,16.68,0.99,0.02,0.01,0.13,0.00,0.00,0.00,-0.97,0.25,-0.03,0.16,0.05,-1.39,,1391,1574,1610,1355,1562,1370,1406,1597,endOfFrame
1488277111176,42.24HZ ,211.22HZ ,0.00,-4.00,0.00,-1.00,0.00,0.00,0.16,0.10,28.92,0.97,0.00,0.00,0.25,0.00,0.00,0.00,-0.87,0.49,-0.01,0.08,0.27,0.39,,1498,1450,1490,1511,1408,1490,1539,1476,endOfFrame
1488277111584,42.12HZ ,210.58HZ ,0.00,0.00,0.00,-1.00,-1.00,0.00,-2.29,0.85,14.58,0.99,-0.02,0.00,0.13,0.00,0.00,0.00,-1.22,-0.71,-0.05,-0.29,-0.12,0.07,,1504,1490,1490,1456,1460,1547,1444,1476,endOfFrame
1488277111853,42.10HZ ,210.49HZ ,0.00,0.00,0.00,-1.00,-1.00,0.00,-1.98,1.93,21.85,0.99,-0.02,0.00,0.15,0.00,0.00,0.00,-1.25,-0.66,-0.03,-0.56,-0.15,-0.71,,1443,1583,1490,1403,1513,1516,1360,1547,endOfFrame
1488277112112,42.14HZ ,210.68HZ ,0.00,0.00,0.00,-1.00,-1.00,0.00,0.79,2.11,28.20,0.97,0.01,0.02,0.26,0.00,0.00,0.00,-1.36,-0.38,-0.02,0.08,-0.11,0.44,,1544,1438,1490,1476,1437,1530,1514,1453,endOfFrame
1488277112367,42.11HZ ,210.55HZ ,0.00,0.00,0.00,0.00,-1.00,0.00,2.24,2.57,17.76,0.99,0.02,0.03,0.16,0.00,0.00,0.00,-0.32,-0.95,0.03,0.21,-0.21,-0.48,,1476,1490,1559,1412,1542,1457,1451,1476,endOfFrame
1488277112646,42.06HZ ,210.28HZ ,0.00,0.00,0.00,0.00,-1.00,0.00,2.40,4.55,25.86,0.98,0.00,0.04,0.21,0.00,0.00,0.00,-0.41,-0.91,-0.01,-0.13,0.04,-0.24,,1453,1490,1514,1476,1481,1490,1442,1503,endOfFrame
1488277112926,42.85HZ ,214.26HZ ,0.00,0.00,0.00,0.00,0.00,0.00,-1.46,2.97,28.78,0.97,-0.02,0.02,0.25,0.00,0.00,0.00,0.00,0.00,0.00,0.17,0.03,0.28,,1497,1452,1490,1476,1481,1490,1527,1454,endOfFrame
1488277113175,43.06HZ ,215.30HZ ,0.00,0.00,0.00,0.00,0.00,0.00,-0.94,1.54,22.28,0.98,-0.01,0.01,0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.21,-0.08,0.42,,1520,1440,1490,1476,1481,1490,1539,1431,endOfFrame
1488277113466,43.10HZ ,215.51HZ ,0.00,0.00,0.00,0.00,0.00,0.00,0.44,-0.38,16.39,0.99,0.00,-0.00,0.14,0.00,0.00,0.00,0.00,0.00,0.00,-0.12,0.13,0.03,,1476,1490,1490,1476,1481,1490,1490,1476,endOfFrame
1488277113746,42.98HZ ,214.89HZ ,0.00,-1.00,0.00,0.00,0.00,0.00,3.36,-2.35,19.53,0.99,0.03,-0.01,0.15,0.00,0.00,0.00,0.00,0.00,0.00,-0.10,0.01,-0.39,,1443,1528,1490,1451,1505,1470,1451,1508,endOfFrame
1488277114019,42.63HZ ,213.13HZ ,0.00,-1.00,-1.00,0.00,0.00,0.00,2.94,-3.33,23.64,0.98,0.03,-0.02,0.20,0.00,0.00,0.00,0.00,0.00,0.00,-0.08,0.08,0.01,,1476,1490,1490,1476,1481,1490,1490,1476,endOfFrame
1488277114314,42.69HZ ,213.47HZ ,0.00,-1.00,0.00,0.00,0.00,0.00,3.55,-4.03,20.31,0.98,0.04,-0.03,0.19,0.00,0.00,0.00,0.00,0.00,0.00,0.15,-0.08,0.24,,1505,1458,1490,1476,1481,1490,1521,1446,endOfFrame
1488277114564,42.85HZ ,214.23HZ ,0.00,-1.00,0.00,0.00,0.00,0.00,1.91,-3.16,12.96,0.99,0.02,-0.03,0.12,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.06,0.25,,1476,1465,1490,1499,1457,1490,1514,1476,endOfFrame
1488277114838,42.70HZ ,213.49HZ ,0.00,-1.00,0.00,0.00,0.00,0.00,-0.37,-2.83,9.85,1.00,0.00,-0.03,0.09,0.00,0.00,0.00,0.00,0.00,0.00,0.06,-0.10,0.03,,1476,1490,1490,1476,1481,1490,1490,1476,endOfFrame
1488277115118,42.79HZ ,213.96HZ ,0.00,-1.00,0.00,0.00,0.00,0.00,0.74,-0.73,11.71,1.00,0.01,-0.01,0.10,0.00,0.00,0.00,0.00,0.00,0.00,-0.01,-0.05,-0.08,,1476,1490,1490,1476,1481,1490,1490,1476,endOfFrame
1488277115477,42.83HZ ,214.14HZ ,0.00,0.00,0.00,0.00,0.00,0.00,1.78,1.41,15.45,0.99,0.01,0.00,0.13,0.00,0.00,0.00,0.00,0.00,0.00,-0.18,-0.19,-0.28,,1476,1534,1490,1440,1516,1490,1445,1476,endOfFrame
1488277115831,42.92HZ ,214.61HZ ,0.00,0.00,0.00,0.00,0.00,0.00,2.55,2.30,17.59,0.99,0.02,0.02,0.15,0.00,0.00,0.00,0.00,0.00,0.00,-0.03,-0.13,-0.04,,1476,1490,1490,1476,1481,1490,1490,1476,endOfFrame
1488277116169,42.84HZ ,214.22HZ ,0.00,0.00,0.00,0.00,0.00,0.00,4.20,3.53,14.68,0.99,0.03,0.04,0.13,0.00,0.00,0.00,0.00,0.00,0.00,0.11,0.04,0.08,,1476,1490,1490,1476,1481,1490,1490,1476,endOfFrame
1488277116406,42.75HZ ,213.73HZ ,0.00,0.00,0.00,0.00,0.00,0.00,-0.04,2.28,11.37,0.99,-0.00,0.02,0.10,0.00,0.00,0.00,0.00,0.00,0.00,-0.05,0.00,0.13,,1476,1490,1490,1476,1481,1490,1490,1476,endOfFrame
1488277116666,42.92HZ ,214.59HZ ,0.00,0.00,0.00,0.00,0.00,0.00,-1.09,0.64,8.36,1.00,-0.01,0.01,0.07,0.00,0.00,0.00,0.00,0.00,0.00,0.19,0.10,0.19,,1476,1454,1490,1476,1461,1490,1525,1476,endOfFrame
1488277116872,42.97HZ ,214.83HZ ,0.00,0.00,0.00,0.00,0.00,0.00,-0.58,-0.94,5.41,1.00,-0.01,-0.00,0.06,0.00,0.00,0.00,0.00,0.00,0.00,-0.18,0.05,0.15,,1476,1490,1462,1496,1460,1517,1490,1476,endOfFrame
1488277117167,42.83HZ ,214.16HZ ,0.00,0.00,0.00,0.00,0.00,0.00,0.92,-1.75,2.58,1.00,0.01,-0.01,0.03,0.00,0.00,0.00,0.00,0.00,0.00,-0.14,0.03,0.11,,1476,1490,1469,1476,1481,1510,1490,1476,endOfFrame
1488277117414,42.54HZ ,212.70HZ ,0.00,0.00,0.00,-1.00,0.00,0.00,4.54,-2.12,1.28,1.00,0.04,-0.02,0.01,0.00,0.00,0.00,-1.00,0.03,0.03,0.15,0.16,0.02,,1476,1464,1511,1476,1448,1490,1490,1505,endOfFrame
1488277117709,42.06HZ ,210.31HZ ,0.00,0.00,0.00,-1.00,0.00,0.00,4.25,-2.21,4.64,1.00,0.04,-0.02,0.03,0.00,0.00,0.00,-1.00,0.07,0.03,-0.07,-0.01,-0.17,,1476,1490,1490,1446,1481,1490,1466,1508,endOfFrame
1488277117963,42.12HZ ,210.59HZ ,0.00,0.00,0.00,-1.00,0.00,0.00,2.29,-2.59,6.63,1.00,0.02,-0.02,0.06,0.00,0.00,0.00,-0.99,0.12,0.04,0.15,-0.05,0.16,,1515,1461,1490,1476,1459,1490,1512,1476,endOfFrame
1488277118253,42.03HZ ,210.15HZ ,0.00,0.00,0.00,-1.00,0.00,0.00,1.06,-1.36,3.91,1.00,0.01,-0.01,0.04,0.00,0.00,0.00,-1.00,0.07,0.02,0.03,0.03,0.05,,1496,1490,1490,1476,1456,1490,1490,1476,endOfFrame
1488277118545,41.98HZ ,209.88HZ ,0.00,0.00,0.00,-1.00,0.00,0.00,-0.27,-0.01,4.80,1.00,-0.00,-0.00,0.04,0.00,0.00,0.00,-1.00,0.08,0.00,-0.01,-0.08,0.00,,1503,1490,1490,1448,1481,1490,1490,1476,endOfFrame
1488277118822,41.99HZ ,209.95HZ ,0.00,0.00,0.00,-1.00,0.00,0.00,0.63,0.83,5.63,1.00,0.01,0.01,0.05,0.00,0.00,0.00,-1.00,0.10,-0.02,0.03,0.01,0.07,,1499,1490,1490,1476,1456,1490,1490,1476,endOfFrame
1488277119114,42.01HZ ,210.07HZ ,0.00,0.00,0.00,-1.00,0.00,0.00,2.21,2.87,4.62,1.00,0.01,0.02,0.04,0.00,0.00,0.00,-1.00,0.09,-0.05,-0.02,0.06,0.15,,1498,1490,1490,1476,1444,1490,1490,1476,endOfFrame
1488277119493,41.99HZ ,209.97HZ ,0.00,0.00,0.00,-1.00,0.00,0.00,1.63,2.71,3.69,1.00,0.01,0.02,0.03,0.00,0.00,0.00,-1.00,0.07,-0.05,-0.00,0.06,-0.05,,1476,1490,1490,1476,1459,1490,1490,1503,endOfFrame
1488277119871,42.03HZ ,210.16HZ ,0.00,0.00,0.00,-1.00,0.00,0.00,0.90,1.51,2.36,1.00,0.01,0.02,0.02,0.00,0.00,0.00,-1.00,0.05,-0.03,0.12,0.08,0.07,,1476,1467,1490,1476,1451,1490,1490,1476,endOfFrame
1488277120213,41.93HZ ,209.63HZ ,0.00,0.00,0.00,-1.00,0.00,0.00,-0.04,-0.05,1.25,1.00,-0.00,0.00,0.01,0.00,0.00,0.00,-1.00,0.03,-0.00,-0.02,0.07,0.08,,1476,1490,1490,1476,1448,1490,1490,1476,endOfFrame
1488277120449,42.02HZ ,210.08HZ ,0.00,0.00,0.00,-1.00,-1.00,0.00,0.30,-1.57,2.27,1.00,0.00,-0.01,0.02,0.00,0.00,0.00,-1.03,-0.96,0.03,-0.02,0.07,-0.12,,1476,1490,1520,1476,1481,1490,1457,1507,endOfFrame
1488277120802,41.75HZ ,208.75HZ ,0.00,0.00,0.00,-1.00,-1.00,0.00,2.02,-2.07,3.05,1.00,0.02,-0.02,0.03,0.00,0.00,0.00,-1.05,-0.94,0.07,-0.02,-0.02,0.13,,1502,1459,1490,1476,1459,1523,1490,1476,endOfFrame
1488277121123,42.01HZ ,210.06HZ ,0.00,0.00,0.00,-1.00,-1.00,0.00,2.58,-1.73,2.04,1.00,0.02,-0.02,0.02,0.00,0.00,0.00,-1.03,-0.96,0.08,0.03,-0.01,-0.26,,1476,1490,1534,1441,1481,1490,1450,1508,endOfFrame
1488277121481,42.11HZ ,210.54HZ ,0.00,0.00,0.00,-1.00,-1.00,0.00,0.77,-2.01,7.18,1.00,0.01,-0.02,0.06,0.00,0.00,0.00,-1.11,-0.87,0.05,0.07,-0.09,-0.15,,1476,1490,1526,1438,1481,1490,1461,1476,endOfFrame
1488277121731,42.13HZ ,210.66HZ ,0.00,0.00,0.00,0.00,0.00,0.00,-0.79,-0.79,4.90,1.00,-0.00,-0.01,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.04,-0.12,0.09,,1476,1490,1490,1476,1481,1490,1490,1456,endOfFrame
1488277121994,42.90HZ ,214.50HZ ,0.00,0.00,0.00,0.00,0.00,0.00,-1.85,-0.08,2.76,1.00,-0.02,-0.00,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.15,,1476,1490,1490,1476,1481,1490,1490,1476,endOfFrame
1488277122246,42.97HZ ,214.83HZ ,0.00,0.00,0.00,0.00,0.00,0.00,-1.04,1.02,-1.03,1.00,-0.01,0.01,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.13,0.02,0.23,,1476,1490,1461,1497,1459,1518,1490,1476,endOfFrame
1488277122511,42.93HZ ,214.64HZ ,0.00,0.00,0.00,0.00,0.00,0.00,1.14,2.42,-4.41,1.00,0.01,0.02,-0.04,0.00,0.00,0.00,0.00,0.00,0.00,-0.18,-0.18,0.02,,1476,1511,1465,1476,1481,1514,1468,1476,endOfFrame
1488277122716,42.72HZ ,213.62HZ ,0.00,0.00,0.00,0.00,0.00,0.00,3.16,2.97,-3.03,1.00,0.03,0.03,-0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.09,0.18,-0.18,,1447,1490,1516,1476,1481,1463,1490,1504,endOfFrame
1488277122954,42.93HZ ,214.67HZ ,0.00,0.00,-1.00,0.00,0.00,0.00,2.45,2.20,2.14,1.00,0.02,0.02,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.01,-0.37,,1448,1513,1520,1449,1507,1459,1466,1503,endOfFrame
1488277123211,42.75HZ ,213.74HZ ,0.00,-1.00,-1.00,0.00,0.00,0.00,-0.40,-0.51,5.87,1.00,0.00,0.00,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.16,0.03,,1476,1490,1490,1476,1481,1490,1490,1476,endOfFrame
1488277123564,42.60HZ ,213.01HZ ,0.00,-1.00,-1.00,0.00,0.00,0.00,-0.76,-3.00,1.54,1.00,-0.00,-0.02,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.08,0.08,0.41,,1500,1449,1470,1511,1445,1490,1530,1451,endOfFrame
1488277123884,42.64HZ ,213.22HZ ,0.00,-1.00,-1.00,0.00,0.00,0.00,0.20,-3.01,-5.67,1.00,-0.01,-0.03,-0.04,0.00,0.00,0.00,0.00,0.00,0.00,-0.13,-0.01,0.43,,1505,1490,1444,1509,1447,1535,1490,1446,endOfFrame
1488277124209,42.57HZ ,212.86HZ ,0.00,-1.00,-1.00,0.00,0.00,0.00,0.96,-3.76,-6.26,1.00,0.01,-0.03,-0.06,0.00,0.00,0.00,0.00,0.00,0.00,-0.05,0.05,-0.43,,1438,1525,1517,1450,1506,1462,1454,1513,endOfFrame
1488277124440,42.44HZ ,212.18HZ ,0.00,-1.00,-1.00,0.00,0.00,0.00,3.44,-2.59,3.32,1.00,0.03,-0.02,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.06,0.05,-0.31,,1450,1490,1519,1456,1481,1460,1490,1501,endOfFrame
1488277124698,42.61HZ ,213.03HZ ,0.00,-1.00,-1.00,0.00,0.00,0.00,4.06,-1.97,5.16,1.00,0.03,-0.02,0.05,0.00,0.00,0.00,0.00,0.00,0.00,-0.03,0.04,0.20,,1476,1490,1490,1476,1461,1490,1490,1476,endOfFrame
1488277124896,42.70HZ ,213.52HZ ,0.00,-1.00,-1.00,0.00,0.00,0.00,2.81,-0.06,-3.35,1.00,0.03,-0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.11,-0.02,0.34,,1499,1490,1453,1501,1455,1526,1490,1451,endOfFrame
1488277125126,42.61HZ ,213.04HZ ,0.00,-1.00,-1.00,0.00,0.00,0.00,1.38,-0.13,-9.63,1.00,0.01,-0.01,-0.08,0.00,0.00,0.00,0.00,0.00,0.00,0.06,-0.04,0.04,,1476,1490,1490,1476,1481,1490,1490,1476,endOfFrame
1488277125405,42.61HZ ,213.03HZ ,0.00,-1.00,-1.00,0.00,0.00,0.00,-0.47,-0.87,-6.05,1.00,-0.00,-0.01,-0.07,0.00,0.00,0.00,0.00,0.00,0.00,-0.08,-0.18,-0.36,,1476,1528,1490,1434,1522,1490,1451,1476,endOfFrame
1488277125696,42.69HZ ,213.43HZ ,0.00,-1.00,-1.00,0.00,0.00,0.00,-0.71,1.37,0.60,1.00,-0.01,0.01,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.21,0.01,-0.19,,1455,1524,1490,1476,1481,1490,1455,1496,endOfFrame
1488277125979,42.50HZ ,212.48HZ ,0.00,-6.00,-1.00,0.00,0.00,0.00,0.44,0.94,1.35,1.00,0.00,0.01,0.01,0.00,0.00,0.00,0.00,0.00,0.00,-0.05,0.10,0.12,,1476,1490,1490,1476,1461,1490,1490,1476,endOfFrame
1488277126270,42.78HZ ,213.88HZ ,0.00,0.00,-1.00,0.00,0.00,0.00,1.32,-0.51,-2.62,1.00,0.01,-0.00,-0.02,0.00,0.00,0.00,0.00,0.00,0.00,-0.02,0.04,0.21,,1476,1490,1490,1476,1461,1490,1490,1476,endOfFrame
1488277126566,42.31HZ ,211.53HZ ,0.00,0.00,-1.00,0.00,0.00,0.00,1.88,-0.64,-8.81,1.00,0.02,-0.01,-0.08,0.00,0.00,0.00,0.00,0.00,0.00,-0.11,0.17,0.32,,1476,1490,1459,1519,1437,1520,1490,1476,endOfFrame
1488277126826,42.83HZ ,214.13HZ ,0.00,0.00,-1.00,0.00,0.00,0.00,2.14,-1.57,-14.41,0.99,0.02,-0.01,-0.12,0.00,0.00,0.00,0.00,0.00,0.00,-0.10,-0.01,0.05,,1476,1490,1490,1476,1481,1490,1490,1476,endOfFrame
1488277127237,42.64HZ ,213.18HZ ,0.00,0.00,-1.00,0.00,0.00,0.00,0.88,-1.60,-14.77,0.99,0.01,-0.02,-0.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.04,-0.11,,1476,1490,1490,1476,1481,1490,1490,1476,endOfFrame
1488277127578,42.52HZ ,212.58HZ ,0.00,0.00,-1.00,0.00,0.00,0.00,1.46,-1.14,-11.73,0.99,0.01,-0.01,-0.11,0.00,0.00,0.00,0.00,0.00,0.00,-0.02,0.05,-0.23,,1453,1490,1490,1476,1481,1490,1490,1498,endOfFrame
1488277127815,42.77HZ ,213.84HZ ,0.00,0.00,-1.00,0.00,0.00,0.00,1.81,-0.74,-7.29,1.00,0.02,-0.01,-0.07,0.00,0.00,0.00,0.00,0.00,0.00,0.07,-0.06,-0.22,,1476,1490,1510,1451,1505,1469,1490,1476,endOfFrame
1488277128080,42.77HZ ,213.84HZ ,0.00,0.00,-1.00,0.00,0.00,0.00,0.95,-0.28,-3.57,1.00,0.01,-0.00,-0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.07,0.05,-0.11,,1476,1490,1490,1476,1481,1490,1490,1476,endOfFrame
1488277128320,42.64HZ ,213.21HZ ,0.00,0.00,-1.00,0.00,0.00,0.00,0.95,-0.77,-1.99,1.00,0.01,-0.01,-0.02,0.00,0.00,0.00,0.00,0.00,0.00,-0.01,-0.01,-0.05,,1476,1490,1490,1476,1481,1490,1490,1476,endOfFrame
1488277128545,42.59HZ ,212.96HZ ,0.00,0.00,-1.00,0.00,0.00,0.00,1.21,-0.40,-1.52,1.00,0.01,-0.00,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,-0.01,-0.02,0.00,,1476,1490,1490,1476,1481,1490,1490,1476,endOfFrame
1488277128903,42.70HZ ,213.48HZ ,0.00,0.00,0.00,0.00,0.00,0.00,1.11,0.03,-1.80,1.00,0.01,0.00,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.02,,1476,1490,1490,1476,1481,1490,1490,1476,endOfFrame
1488277129268,42.59HZ ,212.97HZ ,0.00,0.00,0.00,0.00,0.00,0.00,1.27,-0.04,-2.66,1.00,0.01,-0.00,-0.02,0.00,0.00,0.00,0.00,0.00,0.00,-0.01,-0.01,0.04,,1476,1490,1490,1476,1481,1490,1490,1476,endOfFrame
1488277129521,42.79HZ ,213.93HZ ,0.00,0.00,0.00,0.00,0.00,0.00,1.12,0.01,-3.96,1.00,0.01,-0.00,-0.03,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.01,0.07,,1476,1490,1490,1476,1481,1490,1490,1476,endOfFrame
1488277129776,42.81HZ ,214.07HZ ,0.00,0.00,0.00,0.00,0.00,0.00,1.29,-0.15,-5.65,1.00,0.01,-0.00,-0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.01,-0.00,0.09,,1476,1490,1490,1476,1481,1490,1490,1476,endOfFrame
1488277129997,42.81HZ ,214.05HZ ,0.00,0.00,0.00,0.00,0.00,0.00,1.49,0.19,-7.77,1.00,0.01,0.00,-0.07,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.03,0.10,,1476,1490,1490,1476,1481,1490,1490,1476,endOfFrame
1488277130233,42.73HZ ,213.64HZ ,10.00,-1.00,0.00,0.00,0.00,0.00,1.91,0.00,-10.36,1.00,0.02,-0.00,-0.08,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.12,,1476,1490,1490,1476,1481,1490,1490,1476,endOfFrame
1488277130634,42.41HZ ,212.04HZ ,2.00,-1.00,0.00,0.00,0.00,0.00,1.54,0.53,-12.89,0.99,0.01,0.00,-0.11,0.00,0.00,0.00,0.00,0.00,0.00,0.01,-0.04,0.12,,1476,1490,1490,1476,1481,1490,1490,1476,endOfFrame
1488277130974,42.50HZ ,212.48HZ ,2.00,-1.00,0.00,0.00,0.00,0.00,1.65,0.03,-15.28,0.99,0.01,0.00,-0.13,0.00,0.00,0.00,0.00,0.00,0.00,-0.04,0.07,0.10,,1476,1490,1490,1476,1481,1490,1490,1476,endOfFrame
1488277131212,42.44HZ ,212.19HZ ,2.00,-1.00,-1.00,0.00,0.00,0.00,1.55,-0.61,-17.70,0.99,0.01,-0.01,-0.15,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.12,,1476,1490,1490,1476,1481,1490,1490,1476,endOfFrame
1488277131476,42.22HZ ,211.09HZ ,2.00,-1.00,-1.00,0.00,0.00,0.00,1.70,0.00,-20.01,0.98,0.01,-0.00,-0.17,0.00,0.00,0.00,0.00,0.00,0.00,-0.01,-0.00,0.09,,1476,1490,1490,1476,1481,1490,1490,1476,endOfFrame
1488277131719,42.25HZ ,211.23HZ ,2.00,-1.00,-1.00,0.00,0.00,0.00,1.99,0.33,-21.71,0.98,0.02,-0.00,-0.19,0.00,0.00,0.00,0.00,0.00,0.00,0.03,-0.01,0.05,,1476,1490,1490,1476,1481,1490,1490,1476,endOfFrame
1488277131948,42.16HZ ,210.81HZ ,2.00,-1.00,-1.00,0.00,0.00,0.00,1.65,0.49,-22.53,0.98,0.01,0.00,-0.20,0.00,0.00,0.00,0.00,0.00,0.00,-0.01,0.03,0.01,,1476,1490,1490,1476,1481,1490,1490,1476,endOfFrame
1488277132242,42.22HZ ,211.12HZ ,2.00,-1.00,-1.00,0.00,0.00,0.00,1.80,-0.40,-22.53,0.98,0.02,-0.00,-0.20,0.00,0.00,0.00,0.00,0.00,0.00,-0.01,0.03,-0.03,,1476,1490,1490,1476,1481,1490,1490,1476,endOfFrame
1488277132525,42.18HZ ,210.91HZ ,2.00,-1.00,-1.00,0.00,0.00,0.00,1.41,0.08,-21.56,0.98,0.01,-0.00,-0.19,0.00,0.00,0.00,0.00,0.00,0.00,0.03,-0.04,-0.05,,1476,1490,1490,1476,1481,1490,1490,1476,endOfFrame
1488277132776,42.23HZ ,211.16HZ ,2.00,-1.00,-1.00,0.00,0.00,0.00,1.41,0.14,-20.26,0.98,0.01,0.00,-0.18,0.00,0.00,0.00,0.00,0.00,0.00,-0.08,0.06,-0.07,,1476,1490,1490,1476,1481,1490,1490,1476,endOfFrame
1488277133188,42.31HZ ,211.54HZ ,2.00,-1.00,-1.00,0.00,0.00,0.00,1.65,-0.32,-19.28,0.99,0.02,-0.01,-0.17,0.00,0.00,0.00,0.00,0.00,0.00,0.06,-0.06,-0.04,,1476,1490,1490,1476,1481,1490,1490,1476,endOfFrame
1488277133510,42.28HZ ,211.42HZ ,-3.00,-1.00,-1.00,0.00,0.00,0.00,1.54,1.22,-18.31,0.99,0.01,0.01,-0.16,0.00,0.00,0.00,0.00,0.00,0.00,-0.01,-0.08,-0.03,,1476,1490,1490,1476,1481,1490,1490,1476,endOfFrame
1488277133779,42.21HZ ,211.07HZ ,-3.00,-1.00,-1.00,0.00,0.00,0.00,1.77,0.35,-17.51,0.99,0.02,0.00,-0.15,0.00,0.00,0.00,0.00,0.00,0.00,-0.02,0.04,-0.03,,1476,1490,1490,1476,1481,1490,1490,1476,endOfFrame
1488277134014,42.37HZ ,211.87HZ ,-3.00,0.00,-1.00,0.00,0.00,0.00,1.93,-0.07,-16.61,0.99,0.02,-0.00,-0.14,0.00,0.00,0.00,0.00,0.00,0.00,0.01,-0.10,-0.05,,1476,1490,1490,1476,1481,1490,1490,1476,endOfFrame
1488277134276,42.72HZ ,213.62HZ ,0.00,0.00,-1.00,0.00,0.00,0.00,0.69,0.71,-15.88,0.99,0.00,0.01,-0.14,0.00,0.00,0.00,0.00,0.00,0.00,-0.02,0.07,0.01,,1476,1490,1490,1476,1481,1490,1490,1476,endOfFrame
1488277134550,42.60HZ ,213.00HZ ,0.00,0.00,-1.00,0.00,0.00,0.00,1.25,0.01,-15.98,0.99,0.01,0.00,-0.14,0.00,0.00,0.00,0.00,0.00,0.00,-0.06,0.04,0.08,,1476,1490,1490,1476,1481,1490,1490,1476,endOfFrame
1488277134810,42.72HZ ,213.61HZ ,0.00,0.00,-1.00,0.00,0.00,0.00,2.07,0.55,-17.98,0.99,0.02,0.00,-0.15,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.01,0.08,,1476,1490,1490,1476,1481,1490,1490,1476,endOfFrame
1488277135089,42.61HZ ,213.07HZ ,0.00,-1.00,0.00,0.00,0.00,0.00,1.25,0.60,-19.91,0.99,0.01,0.00,-0.17,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.04,0.14,,1476,1490,1490,1476,1481,1490,1490,1476,endOfFrame
1488277135374,42.69HZ ,213.47HZ ,0.00,-1.00,0.00,0.00,0.00,0.00,0.90,0.34,-23.03,0.98,0.01,0.00,-0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.01,-0.01,0.09,,1476,1490,1490,1476,1481,1490,1490,1476,endOfFrame
1488277135652,42.65HZ ,213.23HZ ,0.00,-1.00,0.00,0.00,0.00,0.00,0.80,0.63,-24.22,0.98,0.01,0.00,-0.21,0.00,0.00,0.00,0.00,0.00,0.00,-0.01,-0.01,-0.01,,1476,1490,1490,1476,1481,1490,1490,1476,endOfFrame
1488277135903,42.73HZ ,213.63HZ ,-3.00,0.00,0.00,0.00,0.00,0.00,1.38,0.65,-23.75,0.98,0.01,0.00,-0.21,0.00,0.00,0.00,0.00,0.00,0.00,0.02,-0.01,-0.19,,1476,1490,1490,1476,1481,1490,1490,1476,endOfFrame
1488277136254,42.84HZ ,214.22HZ ,-3.00,0.00,7.00,-1.00,0.00,0.00,-0.11,2.04,2.01,1.00,-0.00,0.02,-0.07,0.00,0.00,0.00,-0.99,-0.14,-0.04,-0.31,0.67,-1.12,,1335,1578,1566,1451,1481,1429,1388,1650,endOfFrame
